Race,,Dist,200,Time,43.72
Split,Time,Secs,Vel,SR,
25,7.05,7.05,3.55,133.93,
50,12,4.95,5.05,148.98,
75,16.91,4.91,5.09,143.48,
100,21.94,5.03,4.97,139.53,
125,27.14,5.2,4.81,134.53,
150,32.53,5.39,4.64,131.47,
175,38.02,5.5,4.55,125.95,
200,43.71,5.69,4.4,122.91,
Av,,5.46,4.63,135.1,
