Race,,Dist,200,Time,44.93
Split,Time,Secs,Vel,SR,
25,7.36,7.36,3.4,124.26,
50,12.41,5.05,4.95,135.8,
75,17.45,5.04,4.96,133.33,
100,22.63,5.18,4.82,129.03,
125,27.97,5.34,4.68,126.58,
150,33.48,5.51,4.54,121.7,
175,39.09,5.62,4.45,118.71,
200,44.92,5.83,4.3,115.83,
Av,,5.62,4.51,125.66,
