Race,,Dist,200,Time,40.34
Split,Time,Secs,Vel,SR,
25,6.93,6.93,3.61,128.83,
50,11.21,4.28,5.84,149.63,
75,15.57,4.36,5.73,145.63,
100,20.14,4.57,5.47,140.63,
125,24.85,4.71,5.31,133.33,
150,29.93,5.08,4.92,131.29,
175,35.02,5.09,4.91,127.39,
200,40.34,5.32,4.7,121.95,
Av,,5.04,5.06,134.84,
