Race,,Dist,200,Time,41.68
Split,Time,Secs,Vel,SR,
25,7.03,7.03,3.55,128.44,
50,11.77,4.74,5.28,141.51,
75,16.55,4.77,5.24,139.21,
100,21.46,4.91,5.09,135.14,
125,26.42,4.97,5.03,132.74,
150,31.42,5,5,129.59,
175,36.52,5.1,4.9,125.79,
200,41.69,5.17,4.84,125.52,
Av,,5.21,4.87,132.24,
