Race,,Dist,200,Time,45.41
Split,Time,Secs,Vel,SR,
25,7.22,7.22,3.46,129.87,
50,12.34,5.12,4.88,140.13,
75,17.49,5.15,4.86,136.36,
100,22.81,5.32,4.7,130.95,
125,28.35,5.54,4.51,127.66,
150,33.95,5.6,4.47,125.71,
175,39.63,5.69,4.4,125.24,
200,45.41,5.77,4.34,123.83,
Av,,5.68,4.45,129.97,
