Race,,Dist,200,Time,37.18
Split,Time,Secs,Vel,SR,
25,6.26,6.26,4,136.6,
50,10.28,4.03,6.21,160.86,
75,14.44,4.16,6.02,157.48,
100,18.71,4.27,5.85,150,
125,23.1,4.39,5.7,144.39,
150,27.65,4.55,5.5,138.25,
175,32.27,4.63,5.4,128.57,
200,37.18,4.91,5.1,124.71,
Av,,4.65,5.47,142.61,
