Race,,Dist,200,Time,46.89
Split,Time,Secs,Vel,SR,
25,7.43,7.43,3.37,126.94,
50,12.82,5.39,4.64,135.8,
75,18.28,5.46,4.58,133.33,
100,23.87,5.59,4.47,130.18,
125,29.44,5.57,4.49,126.44,
150,35.09,5.66,4.42,125,
175,41.01,5.92,4.22,122.91,
200,46.89,5.88,4.26,121.77,
Av,,5.86,4.31,127.8,
