Race,,Dist,200,Time,36.87
Split,Time,Secs,Vel,SR,
25,6.13,6.13,4.08,137.57,
50,10.26,4.13,6.05,160.43,
75,14.35,4.1,6.1,157.89,
100,18.51,4.15,6.02,155.04,
125,22.82,4.31,5.8,148.51,
150,27.24,4.43,5.65,144.39,
175,31.93,4.69,5.33,137.61,
200,36.86,4.93,5.08,130.12,
Av,,4.61,5.51,146.45,
