Race,,Dist,200,Time,42.05
Split,Time,Secs,Vel,SR,
25,7.06,7.06,3.54,134.33,
50,11.73,4.67,5.35,149.32,
75,16.46,4.73,5.28,142.52,
100,21.34,4.87,5.13,136.05,
125,26.3,4.96,5.04,132.16,
150,31.25,4.95,5.05,129.87,
175,36.56,5.31,4.71,125.26,
200,42.04,5.48,4.57,131.71,
Av,,5.26,4.83,135.15,
