Race,,Dist,200,Time,43.41
Split,Time,Secs,Vel,SR,
25,7.17,7.17,3.48,124.44,
50,12.13,4.95,5.05,142.86,
75,17.11,4.99,5.01,134.83,
100,22.19,5.08,4.92,130.72,
125,27.34,5.15,4.85,127.66,
150,32.57,5.23,4.78,127.93,
175,37.96,5.38,4.64,124.74,
200,43.4,5.45,4.59,121.46,
Av,,5.43,4.67,129.33,
