Race,,Dist,200,Time,42.11
Split,Time,Secs,Vel,SR,
25,6.99,6.99,3.58,125.37,
50,11.72,4.73,5.28,145.28,
75,16.46,4.74,5.27,143.88,
100,21.31,4.85,5.16,141.03,
125,26.29,4.98,5.02,135.14,
150,31.48,5.19,4.81,132.16,
175,36.77,5.29,4.73,129.92,
200,42.1,5.34,4.69,126.58,
Av,,5.26,4.82,134.92,
