Race,,Dist,200,Time,43.56
Split,Time,Secs,Vel,SR,
25,7.05,7.05,3.55,121.21,
50,12.02,4.98,5.02,134.83,
75,17,4.97,5.03,134.23,
100,22.07,5.08,4.92,130.72,
125,27.23,5.16,4.85,127.12,
150,32.53,5.3,4.72,124.22,
175,37.97,5.45,4.59,121.95,
200,43.55,5.58,4.49,122.45,
Av,,5.44,4.65,127.09,
