Race,,Dist,200,Time,44.79
Split,Time,Secs,Vel,SR,
25,7.24,7.24,3.45,120.17,
50,12.23,5,5,140.43,
75,17.32,5.08,4.92,136.99,
100,22.49,5.17,4.83,131.21,
125,27.93,5.44,4.6,127.12,
150,33.44,5.51,4.54,126.44,
175,39.02,5.58,4.48,124.74,
200,44.79,5.77,4.33,123.13,
Av,,5.6,4.52,128.78,
