Race,,Dist,200m,Time,39.72
Split,Time,Secs,Vel,SR,
25,7.06,7.06,3.54,134.83,
50,11.31,4.25,5.89,155.84,
75,15.53,4.22,5.93,150.84,
100,19.86,4.33,5.77,147.06,
125,24.47,4.61,5.42,123.57,
150,29.38,4.9,5.1,113.48,
175,34.46,5.09,4.91,112.94,
200,39.71,5.25,4.77,111.63,
Av,,4.96,5.17,131.27,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
