Race,,Dist,200,Time,39.44
Split,Time,Secs,Vel,SR,
25,6.92,6.92,3.62,132.7,
50,11.37,4.45,5.62,149.63,
75,15.79,4.42,5.66,145.16,
100,20.27,4.49,5.57,141.18,
125,24.92,4.65,5.38,139.53,
150,29.63,4.71,5.31,136.71,
175,34.45,4.82,5.18,135.44,
200,39.43,4.98,5.03,132.74,
Av,,4.93,5.17,139.14,
