Race,,Dist,200,Time,47.72
Split,Time,Secs,Vel,SR,
25,7.63,7.63,3.28,115.54,
50,13.07,5.44,4.6,127.17,
75,18.61,5.54,4.51,121.46,
100,24.24,5.64,4.44,118.34,
125,30.03,5.79,4.32,118.58,
150,35.87,5.84,4.28,114.07,
175,41.78,5.91,4.23,111.52,
200,47.72,5.94,4.21,112.57,
Av,,5.97,4.23,117.41,
