Race,,Dist,200,Time,44.21
Split,Time,Secs,Vel,SR,
25,7.48,7.48,3.34,120,
50,12.59,5.11,4.9,130.72,
75,17.61,5.02,4.98,133.33,
100,22.63,5.02,4.98,131.29,
125,27.74,5.12,4.89,128.76,
150,33.03,5.29,4.73,126.58,
175,38.52,5.49,4.55,125,
200,44.2,5.68,4.41,120.97,
Av,,5.53,4.6,127.08,
