Race,,Dist,200,Time,44.28
Split,Time,Secs,Vel,SR,
25,7.26,7.26,3.44,122.63,
50,12.32,5.06,4.94,136.93,
75,17.36,5.04,4.96,132.16,
100,22.53,5.17,4.84,128.76,
125,27.8,5.27,4.75,124.74,
150,33.17,5.38,4.65,123.71,
175,38.68,5.51,4.54,120.24,
200,44.27,5.59,4.47,117.19,
Av,,5.53,4.57,125.79,
