Race,,Dist,200,Time,41.89
Split,Time,Secs,Vel,SR,
25,6.59,6.59,3.79,128.5,
50,11.28,4.69,5.33,141.51,
75,16,4.72,5.3,135.44,
100,20.83,4.83,5.18,131.58,
125,25.83,5,5,129.5,
150,31.03,5.2,4.81,124.48,
175,36.4,5.37,4.65,121.7,
200,41.9,5.5,4.55,116.73,
Av,,5.24,4.83,128.68,
