Race,,Dist,200,Time,41.18
Split,Time,Secs,Vel,SR,
25,6.39,6.39,3.91,139.29,
50,11.05,4.66,5.36,142.18,
75,15.85,4.8,5.21,134.53,
100,20.79,4.93,5.07,132.03,
125,25.79,5,5,133.33,
150,30.83,5.04,4.96,131.87,
175,35.92,5.09,4.92,126.46,
200,41.17,5.25,4.77,122.7,
Av,,5.15,4.9,132.8,
