Race,,Dist,200,Time,44.35
Split,Time,Secs,Vel,SR,
25,7.2,7.2,3.47,126.58,
50,12.18,4.98,5.02,141.18,
75,17.26,5.08,4.92,136.65,
100,22.37,5.11,4.9,133.93,
125,27.59,5.22,4.79,131.21,
150,33.05,5.46,4.58,126.58,
175,38.62,5.57,4.48,122.22,
200,44.34,5.72,4.38,119.52,
Av,,5.54,4.57,129.73,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
