Race,,Dist,200,Time,41.37
Split,Time,Secs,Vel,SR,
25,6.94,6.94,3.6,123.53,
50,11.59,4.65,5.38,139.21,
75,16.25,4.66,5.36,137.4,
100,20.98,4.73,5.29,134.53,
125,25.87,4.9,5.11,129.19,
150,30.9,5.03,4.97,127.93,
175,36.09,5.18,4.82,123.2,
200,41.37,5.29,4.73,123.2,
Av,,5.17,4.91,129.77,
