Race,,Dist,200,Time,42.97
Split,Time,Secs,Vel,SR,
25,7.01,7.01,3.56,130.81,
50,11.87,4.86,5.15,141.84,
75,16.73,4.86,5.15,139.86,
100,21.65,4.93,5.07,136.93,
125,26.77,5.12,4.88,133.93,
150,32,5.22,4.79,130.15,
175,37.39,5.39,4.64,126.44,
200,42.97,5.58,4.48,124.22,
Av,,5.37,4.72,133.02,
