Race,,Dist,200,Time,47.45
Split,Time,Secs,Vel,SR,
25,7.59,7.59,3.3,123.46,
50,13.04,5.46,4.58,141.73,
75,18.59,5.55,4.51,134.83,
100,24.17,5.58,4.48,132.8,
125,29.72,5.55,4.51,132,
150,35.53,5.81,4.3,129.67,
175,41.39,5.86,4.27,128.34,
200,47.45,6.06,4.13,123.36,
Av,,5.93,4.26,130.77,
