Race,,Dist,200,Time,47.17
Split,Time,Secs,Vel,SR,
25,7.57,7.57,3.3,120.16,
50,13,5.43,4.6,134.97,
75,18.46,5.46,4.58,133.06,
100,24.07,5.61,4.46,127.41,
125,29.69,5.62,4.45,125.95,
150,35.44,5.74,4.35,123.6,
175,41.23,5.79,4.32,122.22,
200,47.18,5.95,4.2,120.22,
Av,,5.9,4.28,125.95,
