Race,,Dist,200,Time,39.94
Split,Time,Secs,Vel,SR,
25,6.81,6.81,3.67,119.82,
50,11.47,4.66,5.37,132.03,
75,16.02,4.56,5.49,130.75,
100,20.61,4.59,5.45,128.57,
125,25.35,4.74,5.27,124.71,
150,30.18,4.83,5.18,125.58,
175,35.01,4.83,5.17,126.46,
200,39.94,4.93,5.07,126.32,
Av,,4.99,5.08,126.78,
