Race,,Dist,200,Time,40.7
Split,Time,Secs,Vel,SR,
25,6.74,6.74,3.71,133.12,
50,11.39,4.66,5.37,147.98,
75,15.79,4.4,5.68,140.26,
100,20.49,4.7,5.32,137.3,
125,25.24,4.75,5.26,130.75,
150,30.27,5.03,4.97,128.48,
175,35.5,5.23,4.78,127.12,
200,40.71,5.21,4.8,123.29,
Av,,5.09,4.99,133.54,
