Race,,Dist,200,Time,36.02
Split,Time,Secs,Vel,SR,
25,6.04,6.04,4.14,147.37,
50,10.08,4.04,6.2,161.29,
75,14.1,4.02,6.22,159.57,
100,18.16,4.06,6.15,154.29,
125,22.36,4.2,5.95,151.13,
150,26.72,4.36,5.73,145.16,
175,31.28,4.56,5.48,139.21,
200,36.01,4.73,5.3,135,
Av,,4.5,5.65,149.13,
