Race,,Dist,200,Time,47.04
Split,Time,Secs,Vel,SR,
25,7.87,7.87,3.17,125.16,
50,13.18,5.31,4.71,133.93,
75,18.66,5.48,4.56,131.74,
100,24.09,5.42,4.61,129.92,
125,29.8,5.71,4.38,128.91,
150,35.28,5.48,4.56,131.47,
175,41.13,5.85,4.27,127.66,
200,47.04,5.9,4.24,124.29,
Av,,5.88,4.31,129.14,
