Race,,Dist,200,Time,47.9
Split,Time,Secs,Vel,SR,
25,7.8,7.8,3.2,129.91,
50,13.29,5.49,4.55,136.62,
75,18.93,5.63,4.44,130.43,
100,24.62,5.69,4.39,125.48,
125,30.42,5.8,4.31,124.06,
150,36.12,5.7,4.39,125,
175,42.01,5.9,4.24,124.57,
200,47.91,5.9,4.24,125.71,
Av,,5.99,4.22,127.72,
