Race,,Dist,200,Time,42.31
Split,Time,Secs,Vel,SR,
25,6.87,6.87,3.64,128.64,
50,11.63,4.77,5.25,142.86,
75,16.43,4.8,5.21,136.99,
100,21.37,4.94,5.06,135.14,
125,26.4,5.03,4.97,130.15,
150,31.58,5.19,4.82,127.39,
175,36.88,5.3,4.72,125.79,
200,42.3,5.42,4.61,120.24,
Av,,5.29,4.79,130.9,
