Race,,Dist,200,Time,43.3
Split,Time,Secs,Vel,SR,
25,7.47,7.47,3.35,127.12,
50,12.37,4.9,5.11,137.5,
75,17.17,4.8,5.21,136.36,
100,22.12,4.95,5.05,133.66,
125,27.24,5.12,4.88,131.74,
150,32.44,5.2,4.81,130.15,
175,37.79,5.35,4.68,128.21,
200,43.3,5.51,4.53,128.91,
Av,,5.41,4.7,131.71,
