Race,,Dist,200,Time,39.44
Split,Time,Secs,Vel,SR,
25,6.35,6.35,3.94,136.13,
50,10.84,4.49,5.57,145.99,
75,15.41,4.57,5.47,143.88,
100,20.04,4.62,5.41,143.88,
125,24.7,4.66,5.36,138.25,
150,29.49,4.79,5.22,131.87,
175,34.43,4.94,5.06,132.03,
200,39.43,5.01,5,127.93,
Av,,4.93,5.13,137.49,
