Race,,Dist,200,Time,40.57
Split,Time,Secs,Vel,SR,
25,6.56,6.56,3.81,133.76,
50,11.18,4.62,5.41,147.42,
75,15.86,4.67,5.35,143.2,
100,20.58,4.72,5.29,141.63,
125,25.41,4.82,5.18,139.21,
150,30.31,4.9,5.1,137.3,
175,35.38,5.07,4.93,130.43,
200,40.58,5.2,4.82,129.03,
Av,,5.07,4.99,137.75,
