Race,,Dist,200,Time,42.9
Split,Time,Secs,Vel,SR,
25,7.12,7.12,3.51,120.56,
50,11.91,4.79,5.22,136.99,
75,16.75,4.84,5.16,134.53,
100,21.74,4.99,5.01,132.16,
125,26.82,5.09,4.91,129.31,
150,32.03,5.21,4.8,126.32,
175,37.41,5.38,4.65,126.32,
200,42.9,5.49,4.55,121.95,
Av,,5.36,4.73,128.52,
