Race,,Dist,200,Time,46.74
Split,Time,Secs,Vel,SR,
25,7.55,7.55,3.31,127.49,
50,12.93,5.38,4.64,137.21,
75,18.32,5.39,4.64,134.69,
100,23.67,5.35,4.67,130.69,
125,29.28,5.61,4.46,128.16,
150,34.97,5.69,4.4,126.68,
175,40.85,5.88,4.25,125.87,
200,46.74,5.89,4.25,125.71,
Av,,5.84,4.33,129.56,
