Race,,Dist,200,Time,43.41
Split,Time,Secs,Vel,SR,
25,7.22,7.22,3.46,125.94,
50,12.16,4.94,5.06,145.05,
75,17.1,4.94,5.07,140.72,
100,22.11,5.01,4.99,136.36,
125,27.25,5.14,4.86,131.87,
150,32.54,5.29,4.73,131.74,
175,37.88,5.35,4.68,127.39,
200,43.41,5.53,4.52,123.6,
Av,,5.43,4.67,132.83,
