Race,,Dist,200,Time,45.93
Split,Time,Secs,Vel,SR,
25,7.2,7.2,3.47,137.14,
50,12.45,5.25,4.76,145.05,
75,17.8,5.35,4.68,138.46,
100,23.22,5.43,4.61,138.08,
125,28.72,5.5,4.54,131.47,
150,34.35,5.62,4.44,131.47,
175,40.09,5.74,4.35,129.5,
200,45.94,5.85,4.28,126.68,
Av,,5.74,4.39,134.73,
