Race,,Dist,200,Time,47.42
Split,Time,Secs,Vel,SR,
25,8.09,8.09,3.09,121.29,
50,13.43,5.34,4.68,132.53,
75,18.91,5.47,4.57,129.41,
100,24.47,5.57,4.49,126.92,
125,30.08,5.6,4.46,121.7,
150,35.85,5.77,4.33,119.78,
175,41.62,5.77,4.33,120.24,
200,47.42,5.8,4.31,121.77,
Av,,5.93,4.28,124.21,
