Race,,Dist,200,Time,41.76
Split,Time,Secs,Vel,SR,
25,7.44,7.44,3.36,123.63,
50,12.12,4.68,5.34,139.53,
75,16.79,4.67,5.36,136.99,
100,21.54,4.75,5.27,134,
125,26.4,4.86,5.14,132.16,
150,31.41,5.01,4.99,130.72,
175,36.52,5.11,4.89,127.39,
200,41.76,5.25,4.77,125,
Av,,5.22,4.89,131.18,
